nodenumber,    x-coordinate,    y-coordinate,velocity-magnitude
      2753, 2.504960615E-01, 6.750278860E+00, 7.916583071E+01
      2754, 2.824950136E+01, 6.750334472E+00, 1.450535956E+02
      2755, 0.000000000E+00, 6.750336560E+00, 9.653016546E+01
      2756, 2.799949418E+01, 6.750392520E+00, 1.790533133E+02
      2757, 2.774947287E+01, 6.750451280E+00, 2.099233641E+02
      2758, 2.749941759E+01, 6.750511492E+00, 2.241328285E+02
      2759, 2.398639574E+01, 6.750543850E+00, 1.801358063E+02
      2760, 2.724928974E+01, 6.750574442E+00, 2.290383712E+02
      2761, 2.699902106E+01, 6.750642166E+00, 2.289468798E+02
      2762, 2.674849933E+01, 6.750716944E+00, 2.253192917E+02
      2763, 2.649755001E+01, 6.750798802E+00, 2.167332289E+02
      2764, 2.624591532E+01, 6.750882381E+00, 2.003242600E+02
      2765, 2.599323335E+01, 6.750959655E+00, 1.812634359E+02
      2766, 2.573905169E+01, 6.751027792E+00, 1.711719207E+02
      2767, 2.548282157E+01, 6.751200106E+00, 1.728056256E+02
      2768, 2.523282159E+01, 6.751201471E+00, 1.798006614E+02
      2769, 2.497942650E+01, 6.751286432E+00, 1.863404647E+02
      2770, 2.472970246E+01, 6.751357355E+00, 1.889146974E+02
      2771, 2.447866920E+01, 6.751393178E+00, 1.871471738E+02
      2772, 2.423176856E+01, 6.752077377E+00, 1.834993855E+02
      2773, 2.349226842E+01, 6.994928160E+00, 1.464939967E+02
      2774, 2.324464487E+01, 6.995259410E+00, 1.254010655E+02
      2775, 2.374011144E+01, 6.996729066E+00, 1.593299676E+02
      2776, 2.299768819E+01, 6.997441563E+00, 9.332667682E+01
      2777, 5.255217590E+00, 6.998035169E+00, 8.387050764E+01
      2778, 5.004836918E+00, 6.998071176E+00, 8.188837613E+01
      2779, 4.754075575E+00, 6.998143212E+00, 7.961909129E+01
      2780, 4.502552889E+00, 6.998287216E+00, 7.716363249E+01
      2781, 5.502387993E+00, 6.998456121E+00, 8.544431029E+01
      2782, 4.251424117E+00, 6.998528485E+00, 7.457745618E+01
      2783, 4.000710382E+00, 6.998817801E+00, 7.183269069E+01
      2784, 3.750312380E+00, 6.999115355E+00, 6.881642074E+01
      2785, 3.500114026E+00, 6.999398444E+00, 6.535959219E+01
      2786, 3.250040130E+00, 6.999643530E+00, 6.123427670E+01
      2787, 3.000043876E+00, 6.999832037E+00, 5.604621484E+01
      2788, 2.398728189E+01, 6.999943631E+00, 1.664480197E+02
      2789, 3.000000000E+01, 6.999951943E+00, 2.974102157E+02
      2790, 2.750095520E+00, 6.999955484E+00, 4.946692987E+01
      2791, 5.750000000E+00, 6.999999998E+00, 8.653120896E+01
      2792, 6.000000000E+00, 6.999999999E+00, 8.689076847E+01
      2793, 6.250000000E+00, 6.999999999E+00, 8.621857896E+01
      2794, 6.500000000E+00, 6.999999999E+00, 8.392028850E+01
      2795, 6.750000000E+00, 7.000000000E+00, 7.922042952E+01
      2796, 7.000000000E+00, 7.000000000E+00, 7.168405044E+01
      2797, 7.250000000E+00, 7.000000000E+00, 6.175329252E+01
      2798, 7.500000000E+00, 7.000000000E+00, 5.095190063E+01
      2799, 7.750000000E+00, 7.000000000E+00, 4.116838819E+01
      2800, 8.000000000E+00, 7.000000000E+00, 3.389171385E+01
      2801, 8.250000000E+00, 7.000000000E+00, 3.059644710E+01
      2802, 8.500000000E+00, 7.000000000E+00, 0.000000000E+00
      2803, 2.050000000E+01, 7.000000000E+00, 0.000000000E+00
      2804, 2.075000000E+01, 7.000000000E+00, 1.481682623E+02
      2805, 2.100000016E+01, 7.000000068E+00, 1.394380072E+02
      2806, 2.125000113E+01, 7.000000477E+00, 1.295531961E+02
      2807, 2.150000426E+01, 7.000001805E+00, 1.162793668E+02
      2808, 2.175001158E+01, 7.000004905E+00, 9.637812735E+01
      2809, 2.974950394E+01, 7.000009644E+00, 3.018950630E+02
      2810, 2.200002530E+01, 7.000010717E+00, 6.903141790E+01
      2811, 2.500174059E+00, 7.000018301E+00, 4.199845066E+01
      2812, 2.225004726E+01, 7.000020016E+00, 3.672273323E+01
      2813, 1.750413582E+00, 7.000033010E+00, 2.290254199E+01
      2814, 2.250007836E+01, 7.000033191E+00, 2.655625755E+01
      2815, 2.000345958E+00, 7.000034366E+00, 2.829529263E+01
      2816, 2.250262406E+00, 7.000036872E+00, 3.477070195E+01
      2817, 2.924950394E+01, 7.000038494E+00, 3.768564435E+02
      2818, 2.949950394E+01, 7.000038494E+00, 3.097950104E+02
      2819, 1.500459512E+00, 7.000047126E+00, 2.038406947E+01
      2820, 2.275011835E+01, 7.000050129E+00, 5.397871900E+01
      2821, 1.250484383E+00, 7.000080201E+00, 2.234675989E+01
      2822, 2.899950393E+01, 7.000101004E+00, 4.251289980E+02
      2823, 1.000494030E+00, 7.000126958E+00, 2.839602729E+01
      2824, 2.874950389E+01, 7.000160311E+00, 3.820154585E+02
      2825, 7.504960615E-01, 7.000177883E+00, 3.923105621E+01
      2826, 2.849950364E+01, 7.000218565E+00, 2.800107185E+02
      2827, 2.504960615E-01, 7.000221159E+00, 7.939411255E+01
      2828, 5.004960615E-01, 7.000221159E+00, 5.653877326E+01
      2829, 2.824950250E+01, 7.000276518E+00, 1.729243281E+02
      2830, 0.000000000E+00, 7.000278860E+00, 9.637556911E+01
      2831, 2.799949834E+01, 7.000334519E+00, 1.592523850E+02
      2832, 2.774948561E+01, 7.000392900E+00, 1.981652780E+02
      2833, 2.749945160E+01, 7.000452196E+00, 2.211487373E+02
      2834, 2.724937067E+01, 7.000513319E+00, 2.289064372E+02
      2835, 2.699919586E+01, 7.000577742E+00, 2.288022112E+02
      2836, 2.674884760E+01, 7.000647343E+00, 2.248589159E+02
      2837, 2.649819880E+01, 7.000723073E+00, 2.183870077E+02
      2838, 2.624705706E+01, 7.000802728E+00, 2.078879186E+02
      2839, 2.599514521E+01, 7.000881198E+00, 1.925787503E+02
      2840, 2.574209845E+01, 7.000954527E+00, 1.788920194E+02
      2841, 2.548746001E+01, 7.001077445E+00, 1.732789437E+02
      2842, 2.523514080E+01, 7.001139913E+00, 1.743308177E+02
      2843, 2.498398120E+01, 7.001170834E+00, 1.769430660E+02
      2844, 2.473340139E+01, 7.001186255E+00, 1.772796769E+02
      2845, 2.448311149E+01, 7.001193961E+00, 1.744944301E+02
      2846, 2.423600489E+01, 7.001361156E+00, 1.705347233E+02
      2847, 2.349406059E+01, 7.243891252E+00, 1.297209272E+02
      2848, 2.324643694E+01, 7.245006753E+00, 1.066968631E+02
      2849, 2.374214196E+01, 7.245872528E+00, 1.448678995E+02
      2850, 2.299851014E+01, 7.247307907E+00, 7.557489219E+01
      2851, 2.398986575E+01, 7.247495481E+00, 1.537437793E+02
      2852, 4.755598262E+00, 7.247999221E+00, 8.019840314E+01
      2853, 5.005598261E+00, 7.247999173E+00, 8.270012269E+01
      2854, 5.255598261E+00, 7.247999167E+00, 8.496539438E+01
      2855, 4.503681661E+00, 7.248045950E+00, 7.755467186E+01
      2856, 4.252137852E+00, 7.248239169E+00, 7.484462760E+01
      2857, 4.001108385E+00, 7.248520247E+00, 7.204323675E+01
      2858, 5.502866864E+00, 7.248795676E+00, 8.686044985E+01
      2859, 3.750510735E+00, 7.248832267E+00, 6.903496662E+01
      2860, 3.500187922E+00, 7.249153357E+00, 6.564172252E+01
      2861, 3.250036385E+00, 7.249455022E+00, 6.162274911E+01
      2862, 2.999992232E+00, 7.249708590E+00, 5.658123192E+01
      2863, 2.750016981E+00, 7.249892667E+00, 5.015901207E+01
      2864, 3.000000000E+01, 7.249894243E+00, 2.972066101E+02
      2865, 2.949950394E+01, 7.249951943E+00, 3.287640427E+02
      2866, 2.974950394E+01, 7.249951943E+00, 3.044792201E+02
      2867, 2.924950394E+01, 7.249995219E+00, 4.085463522E+02
      2868, 2.500085712E+00, 7.249999730E+00, 4.276087659E+01
      2869, 5.750000000E+00, 7.249999998E+00, 8.828602622E+01
      2870, 6.000000000E+00, 7.249999998E+00, 8.903256239E+01
      2871, 6.250000000E+00, 7.249999999E+00, 8.881554293E+01
      2872, 6.500000000E+00, 7.249999999E+00, 8.705515917E+01
      2873, 6.750000000E+00, 7.250000000E+00, 8.302784788E+01
      2874, 7.000000000E+00, 7.250000000E+00, 7.648677782E+01
      2875, 7.250000000E+00, 7.250000000E+00, 6.806287864E+01
      2876, 7.500000000E+00, 7.250000000E+00, 5.931373602E+01
      2877, 7.750000000E+00, 7.250000000E+00, 5.193567875E+01
      2878, 8.000000000E+00, 7.250000000E+00, 4.677352920E+01
      2879, 8.250000000E+00, 7.250000000E+00, 4.584223398E+01
      2880, 8.500000000E+00, 7.250000000E+00, 0.000000000E+00
      2881, 2.050000000E+01, 7.250000000E+00, 0.000000000E+00
      2882, 2.075000000E+01, 7.250000000E+00, 1.353239650E+02
      2883, 2.100000032E+01, 7.250000136E+00, 1.269802864E+02
      2884, 2.125000209E+01, 7.250000885E+00, 1.174432142E+02
      2885, 2.150000740E+01, 7.250003134E+00, 1.049693365E+02
      2886, 2.175001890E+01, 7.250008005E+00, 8.757835705E+01
      2887, 1.500434641E+00, 7.250014050E+00, 2.107869110E+01
      2888, 2.200003902E+01, 7.250016529E+00, 6.454934338E+01
      2889, 1.750367652E+00, 7.250018895E+00, 2.369181099E+01
      2890, 2.225006921E+01, 7.250029316E+00, 3.793603059E+01
      2891, 1.250474736E+00, 7.250033445E+00, 2.301104436E+01
      2892, 2.000278334E+00, 7.250035722E+00, 2.902323541E+01
      2893, 2.250178854E+00, 7.250039378E+00, 3.549632028E+01
      2894, 2.250010946E+01, 7.250046365E+00, 2.498352115E+01
      2895, 2.899950394E+01, 7.250048111E+00, 4.563879813E+02
      2896, 2.275015834E+01, 7.250067068E+00, 4.212538286E+01
      2897, 1.000491999E+00, 7.250076032E+00, 2.926144355E+01
      2898, 2.874950391E+01, 7.250104211E+00, 4.294513780E+02
      2899, 5.004960615E-01, 7.250134608E+00, 5.772653549E+01
      2900, 7.504960615E-01, 7.250134608E+00, 4.035285447E+01
      2901, 2.849950378E+01, 7.250161388E+00, 3.645569845E+02
      2902, 2.504960615E-01, 7.250163458E+00, 8.010732049E+01
      2903, 2.824950314E+01, 7.250218953E+00, 2.432155477E+02
      2904, 0.000000000E+00, 7.250221159E+00, 9.652472182E+01
      2905, 2.799950074E+01, 7.250276736E+00, 1.683251100E+02
      2906, 2.774949317E+01, 7.250334818E+00, 1.857433807E+02
      2907, 2.749947239E+01, 7.250393507E+00, 2.153631697E+02
      2908, 2.724942153E+01, 7.250453413E+00, 2.264753224E+02
      2909, 2.699930869E+01, 7.250515577E+00, 2.258358899E+02
      2910, 2.674907815E+01, 7.250581460E+00, 2.199364684E+02
      2911, 2.649863847E+01, 7.250652267E+00, 2.120729412E+02
      2912, 2.624784777E+01, 7.250727498E+00, 2.030055350E+02
      2913, 2.599649649E+01, 7.250804350E+00, 1.913859134E+02
      2914, 2.574429747E+01, 7.250879450E+00, 1.792093303E+02
      2915, 2.549087874E+01, 7.250978496E+00, 1.711407883E+02
      2916, 2.424087874E+01, 7.250978739E+00, 1.584934492E+02
      2917, 2.449087874E+01, 7.250978739E+00, 1.627224166E+02
      2918, 2.474087874E+01, 7.250978739E+00, 1.661131938E+02
      2919, 2.499087874E+01, 7.250978735E+00, 1.675762836E+02
      2920, 2.524087874E+01, 7.250978709E+00, 1.682291062E+02
      2921, 2.349853495E+01, 7.495576221E+00, 1.132263596E+02
      2922, 2.374638485E+01, 7.496728866E+00, 1.297885462E+02
      2923, 2.324997386E+01, 7.496974309E+00, 9.052948913E+01
      2924, 4.505225470E+00, 7.497852741E+00, 7.843893151E+01
      2925, 4.757514862E+00, 7.497952525E+00, 8.133854249E+01
      2926, 4.253167319E+00, 7.497958093E+00, 7.553769933E+01
      2927, 5.008659558E+00, 7.498002321E+00, 8.415427952E+01
      2928, 5.256545359E+00, 7.498073184E+00, 8.674319098E+01
      2929, 4.001706035E+00, 7.498208228E+00, 7.261818721E+01
      2930, 3.750833549E+00, 7.498511177E+00, 6.956308635E+01
      2931, 2.300020113E+01, 7.498603435E+00, 6.338109909E+01
      2932, 3.500339459E+00, 7.498851693E+00, 6.618419373E+01
      2933, 2.399483827E+01, 7.498864997E+00, 1.397834629E+02
      2934, 5.504615991E+00, 7.499013626E+00, 8.901456891E+01
      2935, 3.250080539E+00, 7.499201453E+00, 6.223968427E+01
      2936, 2.999967483E+00, 7.499524514E+00, 5.738119861E+01
      2937, 2.749948251E+00, 7.499785604E+00, 5.126364459E+01
      2938, 3.000000000E+01, 7.499836542E+00, 2.981671607E+02
      2939, 2.974950394E+01, 7.499894243E+00, 3.093359353E+02
      2940, 2.924950394E+01, 7.499923093E+00, 4.382457711E+02
      2941, 2.949950394E+01, 7.499923093E+00, 3.569326143E+02
      2942, 2.499992570E+00, 7.499960083E+00, 4.410251750E+01
      2943, 2.899950394E+01, 7.499985602E+00, 4.719924033E+02
      2944, 1.250457472E+00, 7.499990858E+00, 2.459159706E+01
      2945, 1.500394546E+00, 7.499994654E+00, 2.264979425E+01
      2946, 5.750000000E+00, 7.499999998E+00, 9.081557172E+01
      2947, 6.000000000E+00, 7.499999998E+00, 9.199808884E+01
      2948, 6.250000000E+00, 7.499999999E+00, 9.227051632E+01
      2949, 6.500000000E+00, 7.499999999E+00, 9.109709131E+01
      2950, 6.750000000E+00, 7.499999999E+00, 8.784480781E+01
      2951, 7.000000000E+00, 7.500000000E+00, 8.240204158E+01
      2952, 7.250000000E+00, 7.500000000E+00, 7.552144508E+01
      2953, 7.500000000E+00, 7.500000000E+00, 6.871934519E+01
      2954, 7.750000000E+00, 7.500000000E+00, 6.340286408E+01
      2955, 8.000000000E+00, 7.500000000E+00, 5.989517485E+01
      2956, 8.250000000E+00, 7.500000000E+00, 6.106360331E+01
      2957, 8.500000000E+00, 7.500000000E+00, 0.000000000E+00
      2958, 2.050000000E+01, 7.500000000E+00, 0.000000000E+00
      2959, 2.075000000E+01, 7.500000000E+00, 1.231258220E+02
      2960, 2.100000064E+01, 7.500000272E+00, 1.152005585E+02
      2961, 2.125000386E+01, 7.500001635E+00, 1.063981759E+02
      2962, 2.150001271E+01, 7.500005382E+00, 9.571142390E+01
      2963, 2.175003040E+01, 7.500012876E+00, 8.143555577E+01
      2964, 1.000487937E+00, 7.500017456E+00, 3.090097268E+01
      2965, 1.750300663E+00, 7.500023740E+00, 2.514997918E+01
      2966, 2.200005915E+01, 7.500025054E+00, 6.261914452E+01
      2967, 2.225009940E+01, 7.500042103E+00, 4.156515359E+01
      2968, 2.250079373E+00, 7.500043033E+00, 3.685869002E+01
      2969, 2.874950393E+01, 7.500044907E+00, 4.585149875E+02
      2970, 2.000189016E+00, 7.500052550E+00, 3.036286785E+01
      2971, 7.504960616E-01, 7.500062482E+00, 4.219534494E+01
      2972, 2.250014972E+01, 7.500063414E+00, 2.909565348E+01
      2973, 2.275020722E+01, 7.500087770E+00, 3.814213602E+01
      2974, 2.849950385E+01, 7.500103147E+00, 4.230395281E+02
      2975, 2.504960615E-01, 7.500105757E+00, 8.128852271E+01
      2976, 5.004960615E-01, 7.500105757E+00, 5.957630560E+01
      2977, 2.824950350E+01, 7.500161050E+00, 3.270241217E+02
      2978, 0.000000000E+00, 7.500163458E+00, 9.694649544E+01
      2979, 2.799950212E+01, 7.500218893E+00, 2.163031181E+02
      2980, 2.774949765E+01, 7.500276856E+00, 1.854362526E+02
      2981, 2.749948502E+01, 7.500335181E+00, 2.080917205E+02
      2982, 2.724945327E+01, 7.500394297E+00, 2.207243488E+02
      2983, 2.699938098E+01, 7.500454937E+00, 2.191821579E+02
      2984, 2.674922956E+01, 7.500518199E+00, 2.109665817E+02
      2985, 2.649893402E+01, 7.500585233E+00, 2.009030126E+02
      2986, 2.624839089E+01, 7.500656365E+00, 1.910334884E+02
      2987, 2.424426907E+01, 7.500665571E+00, 1.449474084E+02
      2988, 2.599744369E+01, 7.500730359E+00, 1.809710318E+02
      2989, 2.574587058E+01, 7.500804908E+00, 1.709541696E+02
      2990, 2.549337466E+01, 7.500891720E+00, 1.631689104E+02
      2991, 2.524212670E+01, 7.500935285E+00, 1.586711120E+02
      2992, 2.499150272E+01, 7.500957019E+00, 1.559562731E+02
      2993, 2.474119073E+01, 7.500967880E+00, 1.530292637E+02
      2994, 2.449103474E+01, 7.500973310E+00, 1.491308542E+02
      2995, 4.254628603E+00, 7.747707964E+00, 7.669386149E+01
      2996, 4.507283622E+00, 7.747747417E+00, 7.983205848E+01
      2997, 4.002578521E+00, 7.747905279E+00, 7.361164854E+01
      2998, 5.009804254E+00, 7.748052226E+00, 8.618177911E+01
      2999, 4.759804255E+00, 7.748052390E+00, 8.303347971E+01
      3000, 3.751327639E+00, 7.748170661E+00, 7.046874113E+01
      3001, 3.500598379E+00, 7.748501932E+00, 6.706827347E+01
      3002, 5.255768364E+00, 7.748840036E+00, 8.913036422E+01
      3003, 3.250193595E+00, 7.748878393E+00, 6.317366639E+01
      3004, 2.999986715E+00, 7.749263423E+00, 5.850456136E+01
      3005, 2.749903931E+00, 7.749611126E+00, 5.277145610E+01
      3006, 3.000000000E+01, 7.749778841E+00, 2.998393511E+02
      3007, 5.503944419E+00, 7.749803100E+00, 9.180637572E+01
      3008, 2.949950394E+01, 7.749836542E+00, 3.817536554E+02
      3009, 2.974950394E+01, 7.749836542E+00, 3.136581179E+02
      3010, 2.499905767E+00, 7.749877132E+00, 4.599826712E+01
      3011, 2.924950394E+01, 7.749879817E+00, 4.631075651E+02
      3012, 2.899950394E+01, 7.749932710E+00, 4.825590557E+02
      3013, 1.250427008E+00, 7.749964260E+00, 2.695030959E+01
      3014, 1.000479811E+00, 7.749972431E+00, 3.325181251E+01
      3015, 2.874950393E+01, 7.749988808E+00, 4.782306605E+02
      3016, 1.500331620E+00, 7.749998450E+00, 2.499831942E+01
      3017, 5.750000000E+00, 7.749999997E+00, 9.401426559E+01
      3018, 6.000000000E+00, 7.749999998E+00, 9.563921098E+01
      3019, 6.250000000E+00, 7.749999998E+00, 9.639379765E+01
      3020, 6.500000000E+00, 7.749999999E+00, 9.579856313E+01
      3021, 6.750000000E+00, 7.749999999E+00, 9.334151265E+01
      3022, 7.000000000E+00, 7.749999999E+00, 8.901637428E+01
      3023, 7.250000000E+00, 7.750000000E+00, 8.362231088E+01
      3024, 7.500000000E+00, 7.750000000E+00, 7.855965164E+01
      3025, 7.750000000E+00, 7.750000000E+00, 7.498974361E+01
      3026, 8.000000000E+00, 7.750000000E+00, 7.302015483E+01
      3027, 8.250000000E+00, 7.750000000E+00, 7.619762847E+01
      3028, 8.500000000E+00, 7.750000000E+00, 0.000000000E+00
      3029, 2.050000000E+01, 7.750000000E+00, 0.000000000E+00
      3030, 2.075000000E+01, 7.750000000E+00, 1.114418988E+02
      3031, 2.100000129E+01, 7.750000545E+00, 1.035709266E+02
      3032, 2.125000708E+01, 7.750002997E+00, 9.561889188E+01
      3033, 2.150002155E+01, 7.750009129E+00, 8.723062871E+01
      3034, 5.004960616E-01, 7.750019206E+00, 6.203239088E+01
      3035, 7.504960616E-01, 7.750019206E+00, 4.470922057E+01
      3036, 2.175004809E+01, 7.750020370E+00, 7.604235014E+01
      3037, 2.249969730E+00, 7.750033517E+00, 3.888530466E+01
      3038, 2.200008790E+01, 7.750037232E+00, 6.055857097E+01
      3039, 2.849950389E+01, 7.750045978E+00, 4.620057111E+02
      3040, 2.504960616E-01, 7.750048057E+00, 8.286783993E+01
      3041, 1.750206781E+00, 7.750052825E+00, 2.731149399E+01
      3042, 2.225013965E+01, 7.750059152E+00, 4.140814273E+01
      3043, 2.000077369E+00, 7.750081360E+00, 3.236956574E+01
      3044, 2.250020003E+01, 7.750084726E+00, 2.583410825E+01
      3045, 2.824950369E+01, 7.750103514E+00, 3.993334729E+02
      3046, 0.000000000E+00, 7.750105757E+00, 9.758823104E+01
      3047, 2.275026472E+01, 7.750112126E+00, 3.000841482E+01
      3048, 2.300032941E+01, 7.750139527E+00, 5.185182269E+01
      3049, 2.799950291E+01, 7.750161204E+00, 2.867142105E+02
      3050, 2.325039050E+01, 7.750165405E+00, 7.565242214E+01
      3051, 2.350044549E+01, 7.750188696E+00, 9.675795956E+01
      3052, 2.375049298E+01, 7.750208811E+00, 1.136649830E+02
      3053, 2.774950028E+01, 7.750219030E+00, 2.129772102E+02
      3054, 2.400053255E+01, 7.750225573E+00, 1.241690321E+02
      3055, 2.749949265E+01, 7.750277105E+00, 2.086259657E+02
      3056, 2.724947296E+01, 7.750335701E+00, 2.160007054E+02
      3057, 2.699942697E+01, 7.750395319E+00, 2.124699950E+02
      3058, 2.674932827E+01, 7.750456759E+00, 2.024674334E+02
      3059, 2.649913114E+01, 7.750520996E+00, 1.907243818E+02
      3060, 2.424788852E+01, 7.750532329E+00, 1.292447194E+02
      3061, 2.624876102E+01, 7.750588681E+00, 1.795140002E+02
      3062, 2.599810235E+01, 7.750659520E+00, 1.690968881E+02
      3063, 2.574698647E+01, 7.750732215E+00, 1.594235208E+02
      3064, 2.449518056E+01, 7.750812008E+00, 1.331959946E+02
      3065, 2.474518056E+01, 7.750812008E+00, 1.374510396E+02
      3066, 2.499518056E+01, 7.750812007E+00, 1.415869265E+02
      3067, 2.524518056E+01, 7.750812004E+00, 1.458917662E+02
      3068, 2.549518056E+01, 7.750811974E+00, 1.514940753E+02
      3069, 4.256678685E+00, 7.997510666E+00, 7.826641513E+01
      3070, 4.003829402E+00, 7.997639901E+00, 7.498667959E+01
      3071, 4.509938640E+00, 7.997786949E+00, 8.167941408E+01
      3072, 3.752056899E+00, 7.997839391E+00, 7.172519487E+01
      3073, 4.759185523E+00, 7.998003170E+00, 8.516475327E+01
      3074, 3.501003164E+00, 7.998125471E+00, 6.827985246E+01
      3075, 3.250400476E+00, 7.998493364E+00, 6.442054784E+01
      3076, 3.000069499E+00, 7.998915720E+00, 5.991804099E+01
      3077, 2.749902095E+00, 7.999345120E+00, 5.454933956E+01
      3078, 5.253426696E+00, 7.999389308E+00, 9.200232592E+01
      3079, 5.005705740E+00, 7.999706330E+00, 8.865337477E+01
      3080, 2.499841805E+00, 7.999720747E+00, 4.824006868E+01
      3081, 3.000000000E+01, 7.999721140E+00, 3.007265139E+02
      3082, 2.974950394E+01, 7.999778841E+00, 3.183109431E+02
      3083, 2.924950394E+01, 7.999807691E+00, 4.772891213E+02
      3084, 2.949950394E+01, 7.999807691E+00, 3.984124909E+02
      3085, 2.899950394E+01, 7.999870201E+00, 4.887675706E+02
      3086, 1.000463561E+00, 7.999925656E+00, 3.620458831E+01
      3087, 2.874950394E+01, 7.999929504E+00, 4.926843507E+02
      3088, 7.504960617E-01, 7.999947080E+00, 4.782124758E+01
      3089, 1.250374205E+00, 7.999956089E+00, 2.994147062E+01
      3090, 2.249862091E+00, 7.999985674E+00, 4.140183085E+01
      3091, 2.849950391E+01, 7.999987741E+00, 4.882511407E+02
      3092, 2.504960616E-01, 7.999990356E+00, 8.475194371E+01
      3093, 5.004960616E-01, 7.999990356E+00, 6.500158104E+01
      3094, 5.500000000E+00, 7.999999997E+00, 9.506835993E+01
      3095, 5.750000000E+00, 7.999999997E+00, 9.773063442E+01
      3096, 6.000000000E+00, 7.999999997E+00, 9.977667183E+01
      3097, 6.250000000E+00, 7.999999998E+00, 1.009720491E+02
      3098, 6.500000000E+00, 7.999999998E+00, 1.009179001E+02
      3099, 6.750000000E+00, 7.999999999E+00, 9.924392630E+01
      3100, 7.000000000E+00, 7.999999999E+00, 9.602636117E+01
      3101, 7.250000000E+00, 8.000000000E+00, 9.205788911E+01
      3102, 7.500000000E+00, 8.000000000E+00, 8.859889712E+01
      3103, 7.750000000E+00, 8.000000000E+00, 8.665155156E+01
      3104, 8.000000000E+00, 8.000000000E+00, 8.629100796E+01
      3105, 8.250000000E+00, 8.000000000E+00, 9.133784548E+01
      3106, 8.500000000E+00, 8.000000000E+00, 0.000000000E+00
      3107, 2.050000000E+01, 8.000000000E+00, 0.000000000E+00
      3108, 2.075000000E+01, 8.000000000E+00, 9.985699924E+01
      3109, 2.100000257E+01, 8.000001090E+00, 9.170400083E+01
      3110, 2.125001287E+01, 8.000005450E+00, 8.506891247E+01
      3111, 2.150003603E+01, 8.000015260E+00, 7.947326622E+01
      3112, 2.175007463E+01, 8.000031611E+00, 7.155976288E+01
      3113, 1.500236232E+00, 8.000032639E+00, 2.794738633E+01
      3114, 2.824950380E+01, 8.000045628E+00, 4.544755197E+02
      3115, 0.000000000E+00, 8.000048057E+00, 9.839125666E+01
      3116, 2.200012771E+01, 8.000054093E+00, 5.927147302E+01
      3117, 2.225019140E+01, 8.000081072E+00, 4.188281858E+01
      3118, 2.799950335E+01, 8.000103416E+00, 3.670943427E+02
      3119, 1.750081941E+00, 8.000107201E+00, 3.000221013E+01
      3120, 1.999947957E+00, 8.000109894E+00, 3.490971249E+01
      3121, 2.250026041E+01, 8.000110300E+00, 2.184624051E+01
      3122, 2.275032941E+01, 8.000139527E+00, 1.922956234E+01
      3123, 2.774950182E+01, 8.000161223E+00, 2.727419551E+02
      3124, 2.300039410E+01, 8.000166928E+00, 3.895270541E+01
      3125, 2.325045160E+01, 8.000191284E+00, 6.179661431E+01
      3126, 2.350050048E+01, 8.000211987E+00, 8.124266995E+01
      3127, 2.749949723E+01, 8.000219164E+00, 2.317538171E+02
      3128, 2.375054047E+01, 8.000228925E+00, 9.727472511E+01
      3129, 2.400057212E+01, 8.000242335E+00, 1.076203556E+02
      3130, 2.425059648E+01, 8.000252650E+00, 1.125593331E+02
      3131, 2.724948509E+01, 8.000277433E+00, 2.238280968E+02
      3132, 2.699945603E+01, 8.000336376E+00, 2.156062555E+02
      3133, 2.674939215E+01, 8.000396567E+00, 2.033279062E+02
      3134, 2.649926165E+01, 8.000458782E+00, 1.897519363E+02
      3135, 2.624901133E+01, 8.000523731E+00, 1.763703982E+02
      3136, 2.449787857E+01, 8.000572382E+00, 1.162597474E+02
      3137, 2.599855684E+01, 8.000591626E+00, 1.634307601E+02
      3138, 2.574777166E+01, 8.000661921E+00, 1.511201500E+02
      3139, 2.549647611E+01, 8.000736950E+00, 1.405756229E+02
      3140, 2.524582834E+01, 8.000774487E+00, 1.325169796E+02
      3141, 2.499550445E+01, 8.000793248E+00, 1.261943921E+02
      3142, 2.474534251E+01, 8.000802628E+00, 1.207943930E+02
      3143, 4.259527969E+00, 8.247381483E+00, 8.015912637E+01
      3144, 4.005601905E+00, 8.247440420E+00, 7.664671252E+01
      3145, 4.510283926E+00, 8.247523071E+00, 8.383251220E+01
      3146, 3.753110635E+00, 8.247553314E+00, 7.324570399E+01
      3147, 3.501605853E+00, 8.247757579E+00, 6.974632743E+01
      3148, 3.250731453E+00, 8.248071008E+00, 6.592039245E+01
      3149, 4.761180572E+00, 8.248415922E+00, 8.769388783E+01
      3150, 3.000236905E+00, 8.248486319E+00, 6.156047449E+01
      3151, 2.749962387E+00, 8.248969493E+00, 5.648638486E+01
      3152, 2.499821520E+00, 8.249455820E+00, 5.060286970E+01
      3153, 5.006940629E+00, 8.249614375E+00, 9.153393981E+01
      3154, 3.000000000E+01, 8.249663440E+00, 2.996897644E+02
      3155, 2.949950394E+01, 8.249721140E+00, 4.106362598E+02
      3156, 2.974950394E+01, 8.249721140E+00, 3.271980927E+02
      3157, 2.924950394E+01, 8.249764416E+00, 4.810800117E+02
      3158, 2.899950394E+01, 8.249817308E+00, 4.911200075E+02
      3159, 2.249776225E+00, 8.249861454E+00, 4.412196966E+01
      3160, 2.874950394E+01, 8.249873406E+00, 5.010851964E+02
      3161, 5.004960618E-01, 8.249903805E+00, 6.834232620E+01
      3162, 7.504960618E-01, 8.249903805E+00, 5.147393387E+01
